model	U	wc	method	eb1-g1_1	eb2-g1_1	eb3-g1_1	eb4-g1_1	tb1-g1_1	tb2-g1_1	tb3-g1_1	tb4-g1_1	eb1-g2_1	eb2-g2_1	eb3-g2_1	eb4-g2_1	tb1-g2_1	tb2-g2_1	tb3-g2_1	tb4-g2_1	mu	t	ave_mu	ave_t	sector_sb1	consistency_sb1	sector_sb2	consistency_sb2	Sub-bath 1 weight	Sub-bath 2 weight	opt_iterations	opt_time_ratio	distance	session_id	datetime
4s_4b_2sb	4.0	2.0	subplex	1.863062492253363	-0.3475210023947979	-0.0949852169885344	-1.2154042839892125	-0.6385972996662408	0.36763240540840236	0.14453158210802264	0.5261324072119793	-0.3501101134261796	1.8637614199719283	-1.2209202958613479	-0.0957280636040837	-0.36873133033350003	0.6388146260138832	0.5253824373011223	0.1457929907342439	1.4081632653061225	1.0	1.0000484584203406	-0.9646095391270695	R0:N10:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	1532	0.453	5.430355603e-06	mu_sweep_20250904_103945	2025-09-04@10:47
4s_4b_2sb	4.0	2.0	subplex	1.847630687421646	-0.3740095165856333	-0.11689109215892846	-1.2474589172362356	-0.6394265103619352	0.36990190293861613	-0.14795633740982123	0.5244733581137498	-0.37512603383884235	1.8478608274252668	-1.249366423133482	-0.11730880526365699	-0.3702316892691842	0.6394923708927817	0.5241637845318494	-0.14861795590924287	1.4285714285714286	1.0	1.0000569089892752	-0.9646000151581565	R0:N10:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	1726	0.521	4.224081011e-06	mu_sweep_20250904_103945	2025-09-04@10:49
4s_4b_2sb	4.0	2.0	subplex	1.7706317425177285	-0.2398762003836738	1.7709588014968505	-1.001574052688798	-0.5897478201636794	0.30628081941103186	-0.2063924630531001	0.5639644064257745	-0.23986886335450763	1.7706013491778756	-1.0015640455736394	1.7716032664038988	-0.30627390311643443	0.5972814864710829	0.5639679993922506	0.1834659468183577	1.4489795918367347	1.0	1.0000262900931096	-0.96447730838853	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	643	0.273	6.676494996e-05	mu_sweep_20250904_103945	2025-09-04@10:49
4s_4b_2sb	4.0	2.0	subplex	1.7674335341427612	-0.26792905781104737	1.7653161301642393	-1.0500913870297692	0.07765452283821048	0.3149785376673331	-0.6233800665032139	0.5624611857249481	-0.26788677814510786	1.7652376454823582	-1.0499393955975955	1.7656459064082328	0.3149315792752689	0.5806629723239716	0.5624717953696683	-0.2396807101535428	1.4693877551020407	1.0	1.000037281538764	-0.9644872614048247	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	754	0.287	4.144062018e-05	mu_sweep_20250904_103945	2025-09-04@10:50
4s_4b_2sb	4.0	2.0	subplex	1.7899636759908013	-0.45472359847136556	-0.18748742943838434	-1.328611916138799	-0.6399769746809979	0.3724515733022702	0.16192541366287933	0.5191699604981763	-0.41461454935569425	1.7858750391243663	-1.2798519159392134	-0.16553710383415754	-0.3665011641362112	0.6387912785010401	0.52945772438676	-0.13180576517667136	1.489795918367347	1.0	1.0000611711987115	-0.9645850000294205	R0:N10:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	1594	0.578	4.279601896e-06	mu_sweep_20250904_103945	2025-09-04@10:51
4s_4b_2sb	4.0	2.0	subplex	1.7233227190304725	-1.1329325096357925	2.230576246482862	-0.3203306855543536	-0.6140380128272116	0.559952048207614	-0.15568325043775738	0.32755460042161144	-0.18590809550936307	1.7649630766274162	-1.297829965726907	-0.43528720022672474	-0.13194844245880447	0.6385652638378294	0.5292086912537031	-0.36623637623286975	1.510204081632653	1.0	1.0000573154407353	-0.9645254985874068	R0:N8:S0:1	Y	R0:N10:S0:1	Y	0.500000	0.500000	629	0.271	1.154515652e-05	mu_sweep_20250904_103945	2025-09-04@10:52
4s_4b_2sb	4.0	2.0	subplex	1.7697912442424222	-0.34740569852706427	0.5529785195792241	-1.182818889885711	-0.6359123086015586	0.3348676961251049	0.058154290592053764	0.5594033385914423	-0.3473762182655026	1.7698048767422214	-1.1827300144757866	0.5533427009370429	-0.334838482191858	0.6359064423001275	0.5594148357716302	0.05819764237587938	1.530612244897959	1.0	1.0000142459867398	-0.9646207401338253	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	750	0.693	1.180750388e-05	mu_sweep_20250904_103945	2025-09-04@10:54
4s_4b_2sb	4.0	2.0	subplex	1.7733760599126007	-0.3724735635434799	0.6533574949631145	-1.2219907680192508	-0.6364560206186745	0.3397635008181378	-0.07916649686424636	0.5586052468920615	-0.3725208323397015	1.773889069567859	-1.2222075007770017	0.6563016356868678	-0.33981385719659496	0.6364327417493936	0.5586022172542744	0.07971261182145421	1.5510204081632653	1.0	1.000013008056665	-0.9646407957857946	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	790	0.455	8.178474183e-06	mu_sweep_20250904_103945	2025-09-04@10:55
4s_4b_2sb	4.0	2.0	subplex	1.7852301943619555	-0.39744626745412936	0.7664429895438729	-1.2614624549215558	-0.6350718882929856	0.3445267681754851	0.10926476372256953	0.5579000015901272	-0.39743999951079956	1.78354035910465	-1.2613190210865857	0.7567624779089749	-0.3445136115653643	0.6353521640931039	0.5578756342383462	-0.10711012744416243	1.5714285714285714	1.0	1.0000117185994732	-0.9646601124718567	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	710	0.346	5.771482953e-06	mu_sweep_20250904_103945	2025-09-04@10:55
4s_4b_2sb	4.0	2.0	subplex	0.8009949453013232	-0.4203481826731561	1.7841072980045083	-1.292092904105635	-0.12556037522332833	0.3470564603106214	0.6337972383599567	0.5575281747348259	-0.420304949622079	1.783963344942633	-1.2919782645525397	0.8005835409794293	-0.34701953472744734	0.6338096273080136	0.557541732650765	0.12543515465883975	1.5918367346938775	1.0	1.000010692323922	-0.9646710108171822	R0:N8:S0:1	Y	R0:N8:S0:1	Y	0.500000	0.500000	566	0.744	4.144580415e-06	mu_sweep_20250904_103945	2025-09-04@10:56
